1098,うなぎ　養殖　生　　　,255,17.1,19.3,0.3,0,0.18796
1099,うなぎ　きも　生　　　,118,13.0,5.3,3.5,0,0.3556
1100,うなぎ　白焼き　　　,331,20.7,25.8,0.1,0,0.254
1101,うなぎ　かば焼　　　,293,23.0,21.0,3.1,0,1.2954
1102,うまづらはぎ　生　　　,80,18.2,0.3,0,0,0.5334
1103,うまづらはぎ　味付け開き干し　　　,292,58.9,1.6,10.4,0,6.096
1104,えい　生　　　,84,19.1,0.3,0.1,0,0.6858
1105,えそ　生　　　,93,20.1,0.8,0.1,0,0.3048
1106,おいかわ　生　　　,136,19.2,5.8,0.1,0,0.12192
1107,おおさが　生　　　,144,16.3,8.0,0.1,0,0.18034
1108,おこぜ　生　　　,85,19.6,0.2,0.2,0,0.2159
1109,おひょう　生　　　,100,19.9,1.7,0.1,0,0.18288
1110,かさご　生　　　,85,19.3,0.3,0.1,0,0.3048
1111,かじか　生　　　,111,15.0,5.0,0.2,0,0.2794
1112,かじか　水煮　　　,122,15.8,5.8,0.2,0,0.2286
1113,かじか　つくだ煮　　　,302,29.4,5.5,33.8,0,4.318
1114,くろかじき　生　　,99,22.9,0.2,0.1,0,0.1778
1115,まかじき　生　　,115,23.1,1.8,0.1,0,0.1651
1116,めかじき　生　　,153,19.2,7.6,0.1,0,0.18034
1117,めかじき　焼き　　,220,27.5,11.1,0,0,0.2794
1118,かつお　春獲り　生　　,114,25.8,0.5,0.1,0,0.10922
1119,かつお　秋獲り　生　　,165,25.0,6.2,0.2,0,0.09652
1120,そうだがつお　生　　,136,25.7,2.8,0.3,0,0.20574
1121,なまり　　,134,29.8,0.7,0.4,0,0.2794
1122,なまり節　　,173,38.0,1.1,0.5,0,0.2413
1123,かつお節　　,356,77.1,2.9,0.8,0,0.3302
1124,削り節　　,351,75.7,3.2,0.4,0,1.2192
1125,削り節つくだ煮　　,237,19.5,3.3,32.3,0,7.874
1126,角煮　　,224,31.0,1.6,21.4,0,3.81
1127,塩辛　　,62,12.0,1.5,0,0,12.7
1128,缶詰　味付け　フレーク　　,141,18.4,2.7,10.7,0,1.651
1129,缶詰　油漬　フレーク　　,293,18.8,24.2,0.1,0,0.889
1130,かます　生　　　,148,18.9,7.2,0.1,0,0.3048
1131,かます　焼き　　　,145,23.3,4.9,0.1,0,0.381
1132,まがれい　生　　,95,19.6,1.3,0.1,0,0.2794
1133,まがれい　水煮　　,107,21.4,1.7,0.1,0,0.254
1134,まがれい　焼き　　,110,23.4,1.2,0.1,0,0.3302
1135,まこがれい　生　　,93,18.0,1.8,0.1,0,0.3048
1136,まこがれい　焼き　　,147,28.5,2.8,0.2,0,0.4572
1137,子持ちがれい　生　　,143,19.9,6.2,0.1,0,0.19558
1138,子持ちがれい　水煮　　,162,22.3,7.2,0.1,0,0.21082
1139,干しかれい　　　,117,20.2,3.4,0,0,1.0922
1140,かわはぎ　生　　　,80,18.8,0.1,0,0,0.2794
1141,かんぱち　生　　　,129,21.0,4.2,0.1,0,0.1651
1142,きす　生　　　,80,18.5,0.2,0,0,0.254
1143,きす　天ぷら　　　,241,18.4,15.2,8.5,0.7,0.2794
1144,きちじ　生　　　,262,13.6,21.7,0,0,0.1905
1145,きびなご　生　　　,93,18.8,1.4,0.1,0,0.381
1146,きびなご　調味干し　　　,274,47.9,7.4,0.5,0,6.604
1147,キャビア　塩蔵品　　　,263,26.2,17.1,1.1,0,4.064
1148,キングクリップ　生　　　,78,18.2,0.1,0,0,0.3556
1149,ぎんだら　生　　　,232,13.6,18.6,0,0,0.18796
1150,ぎんだら　水煮　　　,287,14.9,23.8,0,0,0.16002
1151,きんめだい　生　　　,160,17.8,9.0,0.1,0,0.14986
1152,ぐち　生　　　,83,18.0,0.8,0,0,0.2413
1153,ぐち　焼き　　　,106,23.4,0.8,0,0,0.3556
1154,こい　養殖　生　　　,171,17.7,10.2,0.2,0,0.12446
1155,こい　養殖　水煮　　　,208,19.2,13.4,0.2,0,0.11938
1156,こい　養殖　内臓　生　　　,287,9.0,25.9,1.3,0,0.2413
1157,（こち類）　まごち　生　　,100,22.5,0.5,0.2,0,0.2794
1158,（こち類）　めごち　生　　,75,17.5,0.1,0.1,0,0.4064
1159,このしろ　生　　　,160,19.0,8.3,0.4,0,0.4064
1160,このしろ　甘酢漬　　　,193,19.1,10.1,6.4,0,2.2606
1161,からふとます　生　　,154,21.7,6.6,0.1,0,0.16256
1162,からふとます　焼き　　,191,28.1,7.7,0.1,0,0.2159
1163,からふとます　塩ます　　,160,20.9,7.4,0.6,0,5.842
1164,からふとます　水煮缶詰　　,156,20.7,7.2,0.1,0,0.9144
1165,ぎんざけ　養殖　生　　,204,19.6,12.8,0.3,0,0.12192
1166,ぎんざけ　養殖　焼き　　,257,25.2,15.8,0.4,0,0.15494
1167,さくらます　生　　,161,20.9,7.7,0.1,0,0.13462
1168,さくらます　焼き　　,233,28.4,12.0,0.1,0,0.18034
1169,しろさけ　生　　,133,22.3,4.1,0.1,0,0.16764
1170,しろさけ　水煮　　,152,25.5,4.7,0.1,0,0.16002
1171,しろさけ　焼き　　,171,29.1,5.1,0.1,0,0.20828
1172,しろさけ　新巻き　生　　,154,22.8,6.1,0.1,0,3.048
1173,しろさけ　新巻き　焼き　　,198,29.3,7.9,0.1,0,2.1082
1174,しろさけ　塩ざけ　　,199,22.4,11.1,0.1,0,1.8288
1175,しろさけ　イクラ　　,272,32.6,15.6,0.2,0,2.3114
1176,しろさけ　すじこ　　,282,30.5,17.4,0.9,0,4.826
1177,しろさけ　めふん　　,77,16.9,0.9,0.4,0,14.732
1178,しろさけ　水煮缶詰　　,170,21.2,8.5,0.1,0,0.5842
1179,たいせいようさけ　養殖　生　　,237,20.1,16.1,0.1,0,0.09906
1180,たいせいようさけ　養殖　焼き　　,295,25.1,20.0,0.1,0,0.13716
1181,にじます　海面養殖　皮つき、生　　,224,21.4,14.2,0.1,0,0.16256
1182,にじます　海面養殖　皮なし、刺身　　,189,20.5,10.8,0.2,0,0.127
1183,にじます　海面養殖　皮つき、焼き　　,266,27.2,15.8,0.4,0,0.17272
1184,にじます　淡水養殖　皮つき、生　　,127,19.7,4.6,0.1,0,0.127
1185,べにざけ　生　　,138,22.5,4.5,0.1,0,0.14478
1186,べにざけ　焼き　　,177,28.5,6.0,0.1,0,0.18288
1187,べにざけ　くん製　　,161,25.7,5.5,0.1,0,3.81
1188,ますのすけ　生　　,200,19.5,12.5,0,0,0.09652
1189,ますのすけ　焼き　　,269,26.4,16.7,0,0,0.12192
1190,まさば　生　　,247,20.6,16.8,0.3,0,0.2794
1191,まさば　水煮　　,309,22.6,22.6,0.3,0,0.23876
1192,まさば　焼き　　,318,25.2,22.4,0.4,0,0.3048
1193,まさば　フライ　　,332,20.0,25.1,0,-,0.3302
1194,ごまさば　生　　,146,23.0,5.1,0.3,0,0.16764
1195,ごまさば　水煮　　,155,24.8,5.2,0.2,0,0.14224
1196,ごまさば　焼き　　,195,31.1,6.6,0.3,0,0.22352
1197,ごまさば　さば節　　,360,73.9,5.1,0,0,0.9398
1198,たいせいようさば　生　　,326,17.2,26.8,0.4,0,0.25146
1199,たいせいようさば　水煮　　,348,18.6,28.5,0.4,0,0.24384
1200,たいせいようさば　焼き　　,370,21.8,29.3,0.5,0,0.3048
1201,塩さば　　,291,26.2,19.1,0.1,0,1.8288
1202,開き干し　　,348,18.7,28.5,0.2,0,1.7272
1203,しめさば　　,339,18.6,26.9,1.7,0,1.6256
1204,缶詰　水煮　　,190,20.9,10.7,0.2,0,0.8636
1205,缶詰　みそ煮　　,217,16.3,13.9,6.6,0,1.0922
1206,缶詰　味付け　　,215,21.4,12.6,4,0,1.3462
1207,あぶらつのざめ　生　　,159,16.8,9.4,0,0,0.254
1208,よしきりざめ　生　　,85,18.9,0.6,0,0,0.5334
1209,ふかひれ　　　,342,83.9,1.6,0,0,0.4572
1210,さより　生　　　,95,19.6,1.3,0,0,0.4826
1211,さわら　生　　　,177,20.1,9.7,0.1,0,0.1651
1212,さわら　焼き　　　,202,23.6,10.8,0.1,0,0.2286
1213,さんま　皮つき、生　　　,297,17.6,23.6,0.1,0,0.3302
1214,さんま　皮なし、刺身　　　,335,16.9,28.0,0.2,0,0.3048
1215,さんま　皮つき、焼き　　　,270,23.9,17.9,0.2,0,0.3302
1216,さんま　開き干し　　　,261,19.3,19.0,0.1,0,1.27
1217,さんま　みりん干し　　　,409,23.9,25.8,20.4,0,3.556
1218,さんま　缶詰　味付け　　,268,18.9,18.9,5.6,0,1.3716
1219,さんま　缶詰　かば焼　　,225,17.4,13.0,9.7,0,1.524
1220,しいら　生　　　,108,21.3,1.9,0,0,0.127
1221,ししゃも　生干し　生　　,166,21.0,8.1,0.2,0,1.2446
1222,ししゃも　生干し　焼き　　,177,24.3,7.8,0.2,0,1.6256
1223,からふとししゃも　生干し　生　　,177,15.6,11.6,0.5,0,1.4986
1224,からふとししゃも　生干し　焼き　　,186,18.2,11.3,0.6,0,1.9558
1225,したびらめ　生　　　,96,19.2,1.6,0,0,0.3556
1226,しまあじ　養殖　生　　　,168,21.9,8.0,0.1,0,0.13462
1227,しらうお　生　　　,77,13.6,2.0,0.1,0,0.4318
1228,シルバー　生　　　,153,18.6,7.9,0,0,0.2159
1229,すずき　生　　　,123,19.8,4.2,0,0,0.20574
1230,きだい　生　　,108,18.6,3.1,0.2,0,0.18542
1231,くろだい　生　　,150,20.4,6.7,0.3,0,0.14986
1232,ちだい　生　　,105,19.4,2.4,0.1,0,0.1905
1233,まだい　天然　生　　,142,20.6,5.8,0.1,0,0.1397
1234,まだい　養殖　皮つき　生　　,177,20.9,9.4,0.1,0,0.13208
1235,まだい　養殖　皮なし　刺身　　,146,21.2,5.9,0.2,0,0.10922
1236,まだい　養殖　皮つき　水煮　　,206,22.2,11.9,0.1,0,0.127
1237,まだい　養殖　皮つき　焼き　　,210,22.7,12.0,0.1,0,0.1397
1238,たかさご　生　　　,100,20.2,1.5,0.1,0,0.12192
1239,たかべ　生　　　,164,18.7,9.0,0,0,0.3048
1240,たちうお　生　　　,266,16.5,20.9,0,0,0.22352
1241,すけとうだら　生　　,76,17.4,0.3,0,0,0.254
1242,すけとうだら　フライ　　,207,19.2,11.9,0,-,0.3556
1243,すけとうだら　すり身　　,98,17.5,0.2,6.6,0,0.3048
1244,すけとうだら　すきみだら　　,174,40.5,0.3,0.1,0,18.796
1245,すけとうだら　たらこ　生　,140,24.0,4.7,0.4,0,4.572
1246,すけとうだら　たらこ　焼き　,170,28.3,6.1,0.5,0,5.334
1247,すけとうだら　からしめんたいこ　　,126,21.0,3.3,3,0,5.588
1248,まだら　生　　,77,17.6,0.2,0.1,0,0.2794
1249,まだら　焼き　　,109,25.2,0.2,0.2,0,0.3556
1250,まだら　しらこ　生　　,62,13.4,0.8,0.2,0,0.2794
1251,まだら　塩だら　　,65,15.2,0.1,0,0,2.0066
1252,まだら　干しだら　　,317,73.2,0.8,0.1,0,3.81
1253,まだら　でんぶ　　,278,25.5,1.1,41.5,0,4.064
1254,ちか　生　　　,88,19.5,0.6,0,0,0.635
1255,どじょう　生　　　,79,16.1,1.2,0,0,0.24384
1256,どじょう　水煮　　　,83,17.1,1.2,0,0,0.254
1257,とびうお　生　　　,96,21.0,0.7,0.1,0,0.16256
1258,ナイルティラピア　生　　　,134,19.8,5.3,0.2,0,0.1524
1259,なまず　生　　　,159,18.4,8.6,0,0,0.11684
1260,にぎす　生　　　,91,18.7,1.2,0.1,0,0.4826
1261,にしん　生　　　,216,17.4,15.1,0.1,0,0.2794
1262,にしん　身欠きにしん　　　,246,20.9,16.7,0.2,0,0.4318
1263,にしん　開き干し　　　,264,18.5,19.7,0.2,0,0.9144
1264,にしん　くん製　　　,305,23.1,22.1,0,0,9.906
1265,にしん　かずのこ　生　　,162,25.2,6.7,0.2,0,0.8128
1266,にしん　かずのこ　乾　　,385,65.2,13.6,0.5,0,3.556
1267,にしん　かずのこ　塩蔵　水戻し　　,89,15.0,3.0,0.6,0,1.2192
1268,はぜ　生　　　,83,19.1,0.2,0.1,0,0.23622
1269,はぜ　つくだ煮　　　,284,24.3,3.0,39.9,0,5.588
1270,はぜ　甘露煮　　　,265,21.1,2.2,40.3,0,3.81
1271,はたはた　生　　　,113,14.1,5.7,0,0,0.4572
1272,はたはた　生干し　　　,167,16.7,10.3,0,0,1.2954
1273,はまふえふき　生　　　,90,20.5,0.3,0.1,0,0.2032
1274,はも　生　　　,144,22.3,5.3,0,0,0.16764
1275,ひらまさ　生　　　,142,22.6,4.9,0.1,0,0.11938
1276,ひらめ　天然　生　　　,103,20.0,2.0,0,0,0.11684
1277,ひらめ　養殖　皮つき　生　　　,126,21.6,3.7,0,0,0.10922
1278,ひらめ　養殖　皮なし　刺身　　　,113,21.2,2.5,0.1,0,0.10414
1279,とらふぐ　養殖　生　　,85,19.3,0.3,0.2,0,0.254
1280,まふぐ　生　　,84,18.9,0.4,0,0,0.21082
1281,ふな　生　　　,101,18.2,2.5,0.1,0,0.0762
1282,ふな　水煮　　　,112,20.3,2.8,0.1,0,0.11684
1283,ふな　甘露煮　　　,272,15.5,3.6,44.4,0,3.302
1284,ぶり　成魚　生　　,257,21.4,17.6,0.3,0,0.08128
1285,ぶり　成魚　焼き　　,304,26.2,20.4,0.3,0,0.1016
1286,ぶり　はまち　養殖　皮つき　生　　,251,20.7,17.2,0.3,0,0.09652
1287,ぶり　はまち　養殖　皮なし　刺身　　,203,21.0,12.0,0.3,0,0.09144
1288,ほうぼう　生　　　,122,19.6,4.2,0,0,0.2794
1289,ホキ　生　　　,84,17.0,1.3,0,0,0.4064
1290,ほっけ　生　　　,115,17.3,4.4,0.1,0,0.20574
1291,ほっけ　塩ほっけ　　　,123,18.1,4.9,0.1,0,3.556
1292,ほっけ　開き干し　生　　,176,20.6,9.4,0.1,0,1.7526
1293,ほっけ　開き干し　焼き　　,200,23.1,10.9,0.2,0,1.9558
1294,ぼら　生　　　,128,19.2,5.0,0.1,0,0.22098
1295,ぼら　からすみ　　　,423,40.4,28.9,0.3,0,3.556
1296,ほんもろこ　生　　　,113,17.5,4.1,0.1,0,0.21844
1297,きはだ　生　　,106,24.3,0.4,0,0,0.10922
1298,くろまぐろ　赤身　生　　,125,26.4,1.4,0.1,0,0.12446
1299,くろまぐろ　脂身　生　　,344,20.1,27.5,0.1,0,0.18034
1300,びんなが　生　　,117,26.0,0.7,0.2,0,0.09652
1301,みなみまぐろ　赤身　生　　,93,21.6,0.1,0.1,0,0.10922
1302,みなみまぐろ　脂身　生　　,352,20.3,28.3,0.1,0,0.11176
1303,めじまぐろ　生　　,152,25.2,4.8,0.1,0,0.10668
1304,めばち　生　　,108,22.8,1.2,0.2,0,0.12446
1305,缶詰　水煮　フレーク　ライト　　,71,16.0,0.7,0.2,0,0.5334
1306,缶詰　水煮　フレーク　ホワイト　　,97,18.3,2.5,0.4,0,0.6604
1307,缶詰　味付け　フレーク　　,136,19.0,2.3,9.9,0,1.9304
1308,缶詰　油漬　フレーク　ライト　　,267,17.7,21.7,0.1,0,0.8636
1309,缶詰　油漬　フレーク　ホワイト　　,288,18.8,23.6,0.1,0,0.9398
1310,マジェランあいなめ　生　　　,272,13.3,22.9,0.1,0,0.1651
1311,まながつお　生　　　,175,17.1,10.9,0,0,0.4064
1312,みなみくろたち　生　　　,120,21.7,3.0,0.1,0,0.3048
1313,みなみだら　生　　　,72,16.4,0.3,0,0,0.5588
1314,むつ　生　　　,189,16.7,12.6,0,0,0.2159
1315,むつ　水煮　　　,173,22.2,8.4,0,0,0.2032
1316,めじな　生　　　,125,19.4,4.5,0.1,0,0.23114
1317,めばる　生　　　,109,18.1,3.5,0,0,0.1905
1318,メルルーサ　生　　　,77,17.0,0.6,0,0,0.3556
1319,やつめうなぎ　生　　　,273,15.8,21.8,0.2,0,0.12446
1320,やつめうなぎ　干しやつめ　　　,508,50.3,31.2,0.5,0,0.3302
1321,やまめ　養殖　生　　　,119,18.4,4.3,0.3,0,0.127
1322,わかさぎ　生　　　,77,14.4,1.7,0.1,0,0.508
1323,わかさぎ　つくだ煮　　　,317,28.7,5.5,38.2,0,4.826
1324,わかさぎ　あめ煮　　　,313,26.3,5.1,40.4,0,4.064
1325,あかがい　生　　　,74,13.5,0.3,3.5,0,0.762
1326,あげまき　生　　　,48,8.1,0.6,2,0,1.524
1327,あさり　生　　　,30,6.0,0.3,0.4,0,2.2098
1328,あさり　つくだ煮　　　,225,20.8,2.4,30.1,0,7.366
1329,あさり　缶詰　水煮　　,114,20.3,2.2,1.9,0,0.9906
1330,あさり　缶詰　味付け　　,130,16.6,1.9,11.5,0,1.6256
1331,あわび　生　　　,73,12.7,0.3,4,0,0.8382
1332,あわび　干し　　　,273,38.0,1.6,23.8,0,7.366
1333,あわび　塩辛　　　,100,14.8,3.9,1.4,0,6.604
1334,あわび　水煮缶詰　　　,90,19.4,0.4,1,0,1.4478
1335,いがい　生　　　,70,10.3,1.4,3.2,0,1.3716
1336,いたやがい　養殖　生　　　,59,10.8,0.8,1.5,0,1.143
1337,エスカルゴ　　水煮缶詰　　　,82,16.5,1.0,0.8,0,0.6604
1338,かき　養殖　生　　　,60,6.6,1.4,4.7,0,1.3208
1339,かき　養殖　水煮　　　,91,9.5,2.2,7.4,0,1.0668
1340,かき　くん製油漬缶詰　　　,298,12.5,22.6,11.2,0,0.762
1341,さざえ　生　　　,89,19.4,0.4,0.8,0,0.6096
1342,さざえ　焼き　　　,97,21.3,0.4,0.9,0,0.7112
1343,さるぼう　味付け缶詰　　　,135,15.9,2.2,12.9,0,2.2098
1344,しじみ　生　　　,64,7.5,1.4,4.5,0,0.4572
1345,しじみ　水煮　　　,113,15.4,2.7,5.5,0,0.254
1346,たいらがい　貝柱　生　　　,100,21.8,0.2,1.5,0,0.6604
1347,たにし　生　　　,80,13.0,1.1,3.6,0,0.05842
1348,つぶ　生　　　,86,17.8,0.2,2.3,0,0.9652
1349,とこぶし　生　　　,84,16.0,0.4,3,0,0.6604
1350,とりがい　斧足　生　　　,86,12.9,0.3,6.9,0,0.254
1351,ばい　生　　　,87,16.3,0.6,3.1,0,0.5588
1352,ばかがい　生　　　,61,10.9,0.5,2.4,0,0.762
1353,はまぐり　生　　,39,6.1,0.6,1.8,0,1.9812
1354,はまぐり　水煮　　,89,14.9,1.5,2.9,0,1.2446
1355,はまぐり　焼き　　,77,13.3,1.0,2.8,0,1.9558
1356,はまぐり　つくだ煮　　,219,27.0,2.8,21.4,0,7.112
1357,ちょうせんはまぐり　生　　,42,6.5,0.4,2.7,0,1.2954
1358,ほたてがい　生　　　,72,13.5,0.9,1.5,0,0.8128
1359,ほたてがい　水煮　　　,100,17.6,1.9,1.9,0,0.635
1360,ほたてがい　貝柱　生　　,88,16.9,0.3,3.5,0,0.3048
1361,ほたてがい　貝柱　焼き　　,122,23.8,0.3,4.6,0,0.381
1362,ほたてがい　貝柱　煮干し　　,322,65.7,1.4,7.6,0,6.35
1363,ほたてがい　貝柱　水煮缶詰　　,94,19.5,0.6,1.5,0,0.9906
1364,ほっきがい　生　　　,73,11.1,1.1,3.8,0,0.635
1365,みるがい　水管　生　　　,82,18.3,0.4,0.3,0,0.8382
1366,あまえび　生　　,87,19.8,0.3,0.1,0,0.762
1367,いせえび　生　　,92,20.9,0.4,0,0,0.889
1368,くるまえび　養殖　生　　,97,21.6,0.6,0,0,0.4318
1369,くるまえび　養殖　ゆで　　,124,28.2,0.5,0,0,0.508
1370,くるまえび　養殖　焼き　　,103,23.5,0.4,0,0,0.4572
1371,さくらえび　ゆで　　,91,18.2,1.5,0,-,2.1082
1372,さくらえび　素干し　　,312,64.9,4.0,0,-,3.048
1373,さくらえび　煮干し　　,273,59.1,2.5,0,-,8.636
1374,大正えび　生　　,95,21.7,0.3,0.1,0,0.508
1375,しばえび　生　　,83,18.7,0.4,0.1,0,0.635
1376,バナメイエビ　養殖　生　　,91,19.6,0.6,0.7,0,0.3556
1377,バナメイエビ　養殖　天ぷら　　,199,20.0,10.3,7.4,0.9,0.3556
1378,ブラックタイガー　養殖　生　　,82,18.4,0.3,0.3,0,0.381
1379,干しえび　　,233,48.6,2.8,0,-,3.81
1380,つくだ煮　　,244,25.9,2.2,0,-,4.826
1381,がざみ　生　　,65,14.4,0.3,0.3,0,0.9144
1382,毛がに　生　　,72,15.8,0.5,0.2,0,0.5588
1383,毛がに　ゆで　　,83,18.4,0.5,0.2,0,0.6096
1384,ずわいがに　生　　,63,13.9,0.4,0.1,0,0.7874
1385,ずわいがに　ゆで　　,69,15.0,0.6,0.1,0,0.6096
1386,ずわいがに　水煮缶詰　　,73,16.3,0.4,0.2,0,1.7018
1387,たらばがに　生　　,59,13.0,0.3,0.2,0,0.8636
1388,たらばがに　ゆで　　,80,17.5,0.5,0.3,0,0.7874
1389,たらばがに　水煮缶詰　　,90,20.6,0.3,0.1,0,1.4732
1390,がん漬　　,59,8.4,0.4,0,-,19.05
1391,あかいか　生　　,89,17.9,1.4,0,0,0.508
1392,けんさきいか　生　　,84,17.5,1.0,0.1,0,0.5334
1393,こういか　生　　,66,14.9,0.3,0.1,0,0.7112
1394,するめいか　生　　,83,17.9,0.8,0.1,0,0.5334
1395,するめいか　水煮　　,101,21.9,0.9,0.1,0,0.5842
1396,するめいか　焼き　　,109,23.6,1.0,0.1,0,0.8382
1397,するめいか　胴　皮つき　生　　,86,18.6,0.7,0.1,0,0.508
1398,するめいか　胴　皮なし　刺身　　,85,18.6,0.6,0.1,0,0.508
1399,するめいか　胴　皮なし　天ぷら　　,189,16.7,10.8,7.1,0.8,0.4572
1400,するめいか　耳・足　生　　,80,16.9,0.9,0,0,0.5842
1401,ほたるいか　生　　,84,11.8,3.5,0.2,0,0.6858
1402,ほたるいか　ゆで　　,104,17.7,2.9,0.4,0,0.6096
1403,ほたるいか　くん製　　,325,43.1,7.5,21.3,0,3.81
1404,ほたるいか　つくだ煮　　,260,27.0,6.7,22.9,0,3.048
1405,やりいか　生　　,85,17.6,1.0,0.4,0,0.4318
1406,するめ　　,334,69.2,4.3,0.4,0,2.2606
1407,さきいか　　,279,45.5,3.1,17.3,0,6.858
1408,くん製　　,206,35.2,1.5,12.8,0,6.096
1409,切りいかあめ煮　　,318,22.7,4.7,46.1,0,2.794
1410,いかあられ　　,293,20.0,1.8,49.1,0,1.778
1411,塩辛　　,117,15.2,3.4,6.5,0,6.858
1412,味付け缶詰　　,133,21.4,1.8,7.7,0,1.778
1413,いいだこ　生　　,70,14.6,0.8,0.1,0,0.635
1414,まだこ　生　　,76,16.4,0.7,0.1,0,0.7112
1415,まだこ　ゆで　　,99,21.7,0.7,0.1,0,0.5842
1416,あみ　つくだ煮　　　,233,19.1,1.8,0,-,6.858
1417,あみ　塩辛　　　,65,12.9,1.1,0,-,19.812
1418,うに　生うに　　　,120,16.0,4.8,3.3,0,0.5588
1419,うに　粒うに　　　,183,17.2,5.8,15.6,0,8.382
1420,うに　練りうに　　　,170,13.5,2.9,22.4,0,7.112
1421,おきあみ　生　　　,94,15.0,3.2,0,-,1.0668
1422,おきあみ　ゆで　　　,86,13.8,3.0,0,-,1.5748
1423,くらげ　塩蔵　塩抜き　　　,22,5.2,0.1,0,0,0.2794
1424,しゃこ　ゆで　　　,98,19.2,1.7,0.2,0,0.7874
1425,なまこ　生　　　,23,4.6,0.3,0.5,0,1.7272
1426,なまこ　このわた　　　,64,11.4,1.8,0.5,0,4.572
1427,ほや　生　　　,30,5.0,0.8,0.8,0,3.302
1428,ほや　塩辛　　　,72,11.6,1.1,3.8,0,3.556
1429,かに風味かまぼこ　　　　,90,12.1,0.5,9.2,0,2.159
1430,昆布巻きかまぼこ　　　　,84,8.9,0.5,0,-,2.413
1431,す巻きかまぼこ　　　　,90,12.0,0.8,8.7,0,2.2098
1432,蒸しかまぼこ　　　　,95,12.0,0.9,9.7,0,2.54
1433,焼き抜きかまぼこ　　　　,103,16.2,1.0,7.4,0,2.3622
1434,焼き竹輪　　　　,121,12.2,2.0,13.5,0,2.1082
1435,だて巻　　　　,196,14.6,7.5,17.6,0,0.889
1436,つみれ　　　　,113,12.0,4.3,6.5,0,1.4478
1437,なると　　　　,80,7.6,0.4,11.6,0,2.032
1438,はんぺん　　　　,94,9.9,1.0,11.4,0,1.4986
1439,さつま揚げ　　　　,139,12.5,3.7,13.9,0,1.8542
1440,魚肉ハム　　　　,158,13.4,6.7,11.1,0,2.286
1441,魚肉ソーセージ　　　　,161,11.5,7.2,12.6,0,2.0574
1442,いのしし　肉　脂身つき　生　　　,268,18.8,19.8,0.5,0,0.1143
1443,いのぶた　肉　脂身つき　生　　　,304,18.1,24.1,0.3,0,0.127
1444,うさぎ　肉　赤肉　生　　　,146,20.5,6.3,0,0,0.0889
1445,うし　［和牛肉］　かた　脂身つき　生　,286,17.7,22.3,0.3,0,0.11938
1446,うし　［和牛肉］　かた　皮下脂肪なし　生　,265,18.3,19.8,0.3,0,0.12192
1447,うし　［和牛肉］　かた　赤肉　生　,201,20.2,12.2,0.3,0,0.13208
1448,うし　［和牛肉］　かた　脂身　生　,751,4.0,78.0,0,0,0.04826
1449,うし　［和牛肉］　かたロース　脂身つき　生　,411,13.8,37.4,0.2,0,0.10668
1450,うし　［和牛肉］　かたロース　皮下脂肪なし　生　,403,14.0,36.5,0.2,0,0.10668
1451,うし　［和牛肉］　かたロース　赤肉　生　,316,16.5,26.1,0.2,0,0.12446
1452,うし　［和牛肉］　リブロース　脂身つき　生　,573,9.7,56.5,0.1,0,0.09906
1453,うし　［和牛肉］　リブロース　脂身つき　焼き　,597,14.6,56.8,0.2,0,0.127
1454,うし　［和牛肉］　リブロース　脂身つき　ゆで　,601,12.6,58.2,0.1,0,0.0508
1455,うし　［和牛肉］　リブロース　皮下脂肪なし　生　,556,10.3,54.4,0.1,0,0.10414
1456,うし　［和牛肉］　リブロース　赤肉　生　,436,14.0,40.0,0.2,0,0.13462
1457,うし　［和牛肉］　リブロース　脂身　生　,752,4.2,78.0,0,0,0.0508
1458,うし　［和牛肉］　サーロイン　脂身つき　生　,498,11.7,47.5,0.3,0,0.08128
1459,うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,456,12.9,42.5,0.3,0,0.08636
1460,うし　［和牛肉］　サーロイン　赤肉　生　,317,17.1,25.8,0.4,0,0.10668
1461,うし　［和牛肉］　ばら　脂身つき　生　,517,11.0,50.0,0.1,0,0.11176
1462,うし　［和牛肉］　もも　脂身つき　生　,259,19.2,18.7,0.5,0,0.1143
1463,うし　［和牛肉］　もも　皮下脂肪なし　生　,233,20.2,15.5,0.6,0,0.11938
1464,うし　［和牛肉］　もも　皮下脂肪なし　焼き　,333,27.7,22.7,0.5,0,0.127
1465,うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,328,25.7,23.3,0.2,0,0.05842
1466,うし　［和牛肉］　もも　赤肉　生　,193,21.3,10.7,0.6,0,0.12192
1467,うし　［和牛肉］　もも　脂身　生　,728,4.4,75.4,0,0,0.06096
1468,うし　［和牛肉］　そともも　脂身つき　生　,265,17.8,20.0,0.5,0,0.11684
1469,うし　［和牛肉］　そともも　皮下脂肪なし　生　,237,18.7,16.6,0.5,0,0.11938
1470,うし　［和牛肉］　そともも　赤肉　生　,172,20.7,8.7,0.6,0,0.127
1471,うし　［和牛肉］　ランプ　脂身つき　生　,347,15.1,29.9,0.4,0,0.1016
1472,うし　［和牛肉］　ランプ　皮下脂肪なし　生　,318,16.0,26.4,0.4,0,0.10668
1473,うし　［和牛肉］　ランプ　赤肉　生　,211,19.2,13.6,0.5,0,0.11938
1474,うし　［和牛肉］　ヒレ　赤肉　生　,223,19.1,15.0,0.3,0,0.1016
1475,うし　［乳用肥育牛肉］　かた　脂身つき　生　,257,16.8,19.6,0.4,0,0.14224
